Date,ProductId,SalesQuantity,Price,Promotion,DayOfWeek,Season
2023-02-20,12,18,85.5,No,Monday,Winter
2023-02-20,13,28,326.8,No,Monday,Winter
2023-02-20,14,19,99.5,No,Monday,Winter
2023-02-20,16,17,176.15,No,Monday,Winter
2023-02-20,26,24,246.4,No,Monday,Winter
2023-02-20,29,29,352.17,No,Monday,Winter
2023-02-20,32,48,84.65,Yes,Monday,Winter
2023-02-20,38,29,479.93,No,Monday,Winter
2023-02-20,39,36,190.26,Yes,Monday,Winter
2023-02-20,50,28,411.47,No,Monday,Winter
2023-02-21,18,20,33.45,No,Tuesday,Winter
2023-02-21,20,25,355.47,No,Tuesday,Winter
2023-02-21,21,26,121.17,No,Tuesday,Winter
2023-02-21,25,24,183.24,No,Tuesday,Winter
2023-02-21,47,48,156.46,Yes,Tuesday,Winter
2023-02-21,49,17,176.08,No,Tuesday,Winter
2023-02-22,9,24,307.03,No,Wednesday,Winter
2023-02-22,12,20,85.5,No,Wednesday,Winter
2023-02-22,15,22,377.76,No,Wednesday,Winter
2023-02-22,18,17,33.45,No,Wednesday,Winter
2023-02-22,33,25,12.84,No,Wednesday,Winter
2023-02-22,33,23,12.84,No,Wednesday,Winter
2023-02-22,36,25,399.14,No,Wednesday,Winter
2023-02-22,39,34,181.14,Yes,Wednesday,Winter
2023-02-22,42,58,274.32,Yes,Wednesday,Winter
2023-02-22,46,26,360.9,No,Wednesday,Winter
2023-02-22,47,31,160.66,Yes,Wednesday,Winter
2023-02-23,10,20,283.3,No,Thursday,Winter
2023-02-23,11,29,329.15,No,Thursday,Winter
2023-02-23,14,18,99.5,No,Thursday,Winter
2023-02-23,14,22,99.5,No,Thursday,Winter
2023-02-23,15,30,377.76,No,Thursday,Winter
2023-02-23,22,26,399.69,No,Thursday,Winter
2023-02-23,30,22,222.51,No,Thursday,Winter
2023-02-23,32,26,114.83,No,Thursday,Winter
2023-02-23,34,23,157.47,No,Thursday,Winter
2023-02-23,36,19,399.14,No,Thursday,Winter
2023-02-23,39,32,256.18,No,Thursday,Winter
2023-02-23,44,16,117.8,No,Thursday,Winter
2023-02-24,12,24,85.5,No,Friday,Winter
2023-02-24,16,29,176.15,No,Friday,Winter
2023-02-24,18,26,33.45,No,Friday,Winter
2023-02-24,23,26,319.08,No,Friday,Winter
2023-02-24,27,31,302.7,No,Friday,Winter
2023-02-24,35,18,376.97,No,Friday,Winter
2023-02-24,43,35,51.67,No,Friday,Winter
2023-02-24,49,53,155.82,Yes,Friday,Winter
2023-02-25,14,27,99.5,No,Saturday,Winter
2023-02-25,14,31,99.5,No,Saturday,Winter
2023-02-25,14,32,99.5,No,Saturday,Winter
2023-02-25,20,25,355.47,No,Saturday,Winter
2023-02-25,24,43,297.91,No,Saturday,Winter
2023-02-25,28,43,241.51,No,Saturday,Winter
2023-02-25,33,61,9.73,Yes,Saturday,Winter
2023-02-25,37,32,109.21,No,Saturday,Winter
2023-02-25,45,41,14.32,No,Saturday,Winter
2023-02-25,47,38,178.77,No,Saturday,Winter
2023-02-26,1,49,268.05,No,Sunday,Winter
2023-02-26,3,23,294.01,No,Sunday,Winter
2023-02-26,11,34,329.15,No,Sunday,Winter
2023-02-26,20,32,355.47,No,Sunday,Winter
2023-02-26,21,34,121.17,No,Sunday,Winter
2023-02-26,22,72,333.68,Yes,Sunday,Winter
2023-02-26,27,32,302.7,No,Sunday,Winter
2023-02-26,32,79,85.42,Yes,Sunday,Winter
2023-02-26,43,90,43.11,Yes,Sunday,Winter
2023-02-26,48,90,298.14,Yes,Sunday,Winter
2023-02-27,5,19,435.2,No,Monday,Winter
2023-02-27,14,32,99.5,No,Monday,Winter
2023-02-27,16,38,136.92,Yes,Monday,Winter
2023-02-27,16,24,176.15,No,Monday,Winter
2023-02-27,16,24,176.15,No,Monday,Winter
2023-02-27,17,50,302.81,Yes,Monday,Winter
2023-02-27,18,19,33.45,No,Monday,Winter
2023-02-27,23,38,274.24,Yes,Monday,Winter
2023-02-27,25,20,183.24,No,Monday,Winter
2023-02-27,29,16,352.17,No,Monday,Winter
2023-02-27,30,58,175.34,Yes,Monday,Winter
2023-02-27,31,19,109.11,No,Monday,Winter
2023-02-27,42,28,363.99,No,Monday,Winter
2023-02-27,50,18,411.47,No,Monday,Winter
2023-02-28,1,30,268.05,No,Tuesday,Winter
2023-02-28,4,26,439.81,No,Tuesday,Winter
2023-02-28,7,22,17.53,No,Tuesday,Winter
2023-02-28,11,20,329.15,No,Tuesday,Winter
2023-02-28,11,16,329.15,No,Tuesday,Winter
2023-02-28,15,43,300.4,Yes,Tuesday,Winter
2023-02-28,17,34,300.93,Yes,Tuesday,Winter
2023-02-28,21,22,121.17,No,Tuesday,Winter
2023-02-28,23,22,319.08,No,Tuesday,Winter
2023-02-28,24,38,297.91,No,Tuesday,Winter
2023-02-28,25,53,154.13,Yes,Tuesday,Winter
2023-02-28,26,24,246.4,No,Tuesday,Winter
2023-02-28,32,48,96.29,Yes,Tuesday,Winter
2023-02-28,37,22,109.21,No,Tuesday,Winter
2023-02-28,39,22,256.18,No,Tuesday,Winter
2023-03-01,2,15,231.26,No,Wednesday,Spring
2023-03-01,3,28,209.56,Yes,Wednesday,Spring
2023-03-01,8,24,218.96,No,Wednesday,Spring
2023-03-01,9,32,221.19,Yes,Wednesday,Spring
2023-03-01,16,15,176.15,No,Wednesday,Spring
2023-03-01,34,25,157.47,No,Wednesday,Spring
2023-03-01,39,21,256.18,No,Wednesday,Spring
2023-03-02,15,21,377.76,No,Thursday,Spring
2023-03-02,18,17,33.45,No,Thursday,Spring
2023-03-02,21,32,91.72,Yes,Thursday,Spring
2023-03-02,27,22,302.7,No,Thursday,Spring
2023-03-02,42,25,363.99,No,Thursday,Spring
2023-03-02,43,36,40.01,Yes,Thursday,Spring
2023-03-02,50,27,411.47,No,Thursday,Spring
2023-03-03,12,22,85.5,No,Friday,Spring
2023-03-03,19,23,209.85,No,Friday,Spring
2023-03-03,24,28,240.57,Yes,Friday,Spring
2023-03-03,27,24,302.7,No,Friday,Spring
2023-03-03,34,15,157.47,No,Friday,Spring
2023-03-03,45,44,12.8,Yes,Friday,Spring
2023-03-03,46,44,315.21,Yes,Friday,Spring
2023-03-04,5,32,435.2,No,Saturday,Spring
2023-03-04,6,32,231.03,No,Saturday,Spring
2023-03-04,9,38,307.03,No,Saturday,Spring
2023-03-04,12,30,85.5,No,Saturday,Spring
2023-03-04,15,57,291.75,Yes,Saturday,Spring
2023-03-04,29,30,352.17,No,Saturday,Spring
2023-03-04,34,32,157.47,No,Saturday,Spring
2023-03-04,40,30,459.32,No,Saturday,Spring
2023-03-04,41,27,356.31,No,Saturday,Spring
2023-03-04,48,27,395.46,No,Saturday,Spring
2023-03-04,50,16,411.47,No,Saturday,Spring
2023-03-05,5,27,435.2,No,Sunday,Spring
2023-03-05,20,39,355.47,No,Sunday,Spring
2023-03-05,21,45,108.89,Yes,Sunday,Spring
2023-03-05,26,24,246.4,No,Sunday,Spring
2023-03-05,28,84,200.85,Yes,Sunday,Spring
2023-03-05,35,38,376.97,No,Sunday,Spring
2023-03-05,48,27,395.46,No,Sunday,Spring
2023-03-06,1,40,188.15,Yes,Monday,Spring
2023-03-06,2,14,231.26,No,Monday,Spring
2023-03-06,5,17,435.2,No,Monday,Spring
2023-03-06,5,21,435.2,No,Monday,Spring
2023-03-06,11,44,260.91,Yes,Monday,Spring
2023-03-06,17,18,357.85,No,Monday,Spring
2023-03-06,26,17,246.4,No,Monday,Spring
2023-03-06,26,19,246.4,No,Monday,Spring
2023-03-06,28,42,212.37,Yes,Monday,Spring
2023-03-06,42,21,363.99,No,Monday,Spring
2023-03-06,44,36,87.01,Yes,Monday,Spring
2023-03-06,45,14,14.32,No,Monday,Spring
2023-03-06,45,24,14.32,No,Monday,Spring
2023-03-06,48,34,321.31,Yes,Monday,Spring
2023-03-07,6,19,231.03,No,Tuesday,Spring
2023-03-07,13,24,326.8,No,Tuesday,Spring
2023-03-07,14,52,76.45,Yes,Tuesday,Spring
2023-03-07,16,20,176.15,No,Tuesday,Spring
2023-03-07,17,20,357.85,No,Tuesday,Spring
2023-03-07,19,25,209.85,No,Tuesday,Spring
2023-03-07,24,22,297.91,No,Tuesday,Spring
2023-03-07,26,20,246.4,No,Tuesday,Spring
2023-03-07,33,46,9.78,Yes,Tuesday,Spring
2023-03-07,40,14,459.32,No,Tuesday,Spring
2023-03-07,50,52,291.89,Yes,Tuesday,Spring
2023-03-08,3,19,294.01,No,Wednesday,Spring
2023-03-08,30,13,222.51,No,Wednesday,Spring
2023-03-08,36,19,399.14,No,Wednesday,Spring
2023-03-08,36,18,399.14,No,Wednesday,Spring
2023-03-08,42,19,363.99,No,Wednesday,Spring
2023-03-09,8,22,218.96,No,Thursday,Spring
2023-03-09,16,48,153.63,Yes,Thursday,Spring
2023-03-09,16,22,176.15,No,Thursday,Spring
2023-03-09,28,21,241.51,No,Thursday,Spring
2023-03-09,29,19,352.17,No,Thursday,Spring
2023-03-09,32,27,114.83,No,Thursday,Spring
2023-03-09,33,16,12.84,No,Thursday,Spring
2023-03-09,36,24,399.14,No,Thursday,Spring
2023-03-09,39,20,256.18,No,Thursday,Spring
2023-03-09,39,17,256.18,No,Thursday,Spring
2023-03-09,44,50,104.29,Yes,Thursday,Spring
2023-03-10,2,16,231.26,No,Friday,Spring
2023-03-10,3,12,294.01,No,Friday,Spring
2023-03-10,6,19,231.03,No,Friday,Spring
2023-03-10,9,24,307.03,No,Friday,Spring
2023-03-10,10,24,283.3,No,Friday,Spring
2023-03-10,11,56,265.71,Yes,Friday,Spring
2023-03-10,21,20,121.17,No,Friday,Spring
2023-03-10,24,15,297.91,No,Friday,Spring
2023-03-10,24,20,297.91,No,Friday,Spring
2023-03-10,26,21,246.4,No,Friday,Spring
2023-03-10,27,23,302.7,No,Friday,Spring
2023-03-10,33,20,12.84,No,Friday,Spring
2023-03-10,38,19,479.93,No,Friday,Spring
2023-03-10,40,21,459.32,No,Friday,Spring
2023-03-10,45,20,14.32,No,Friday,Spring
2023-03-10,47,14,178.77,No,Friday,Spring
2023-03-10,49,18,176.08,No,Friday,Spring
2023-03-11,2,21,231.26,No,Saturday,Spring
2023-03-11,4,27,439.81,No,Saturday,Spring
2023-03-11,5,40,435.2,No,Saturday,Spring
2023-03-11,8,66,195.5,Yes,Saturday,Spring
2023-03-11,12,21,85.5,No,Saturday,Spring
2023-03-11,13,30,326.8,No,Saturday,Spring
2023-03-11,20,36,355.47,No,Saturday,Spring
2023-03-11,37,30,109.21,No,Saturday,Spring
2023-03-11,46,36,360.9,No,Saturday,Spring
2023-03-11,49,22,176.08,No,Saturday,Spring
2023-03-12,1,22,268.05,No,Sunday,Spring
2023-03-12,9,69,267.35,Yes,Sunday,Spring
2023-03-12,11,69,294.67,Yes,Sunday,Spring
2023-03-12,14,21,99.5,No,Sunday,Spring
2023-03-12,16,20,176.15,No,Sunday,Spring
2023-03-12,18,46,33.45,No,Sunday,Spring
2023-03-12,34,34,157.47,No,Sunday,Spring
2023-03-12,34,28,157.47,No,Sunday,Spring
2023-03-12,35,40,376.97,No,Sunday,Spring
2023-03-13,4,17,439.81,No,Monday,Spring
2023-03-13,5,18,435.2,No,Monday,Spring
2023-03-13,20,12,355.47,No,Monday,Spring
2023-03-13,24,22,297.91,No,Monday,Spring
2023-03-13,28,32,205.05,Yes,Monday,Spring
2023-03-13,31,16,109.11,No,Monday,Spring
2023-03-13,32,42,95.14,Yes,Monday,Spring
2023-03-13,38,31,479.93,No,Monday,Spring
2023-03-13,41,23,356.31,No,Monday,Spring
2023-03-13,46,30,297.71,Yes,Monday,Spring
2023-03-14,4,14,439.81,No,Tuesday,Spring
2023-03-14,8,19,218.96,No,Tuesday,Spring
2023-03-14,9,22,307.03,No,Tuesday,Spring
2023-03-14,11,19,329.15,No,Tuesday,Spring
2023-03-14,12,17,85.5,No,Tuesday,Spring
2023-03-14,13,22,326.8,No,Tuesday,Spring
2023-03-14,14,44,76.8,Yes,Tuesday,Spring
2023-03-14,15,42,265.98,Yes,Tuesday,Spring
2023-03-14,17,22,357.85,No,Tuesday,Spring
2023-03-14,20,26,355.47,No,Tuesday,Spring
2023-03-14,20,20,355.47,No,Tuesday,Spring
2023-03-14,25,40,137.72,Yes,Tuesday,Spring
2023-03-14,34,21,157.47,No,Tuesday,Spring
2023-03-14,39,34,256.18,No,Tuesday,Spring
2023-03-14,40,20,459.32,No,Tuesday,Spring
2023-03-14,40,54,342.08,Yes,Tuesday,Spring
2023-03-14,42,17,363.99,No,Tuesday,Spring
2023-03-14,45,15,14.32,No,Tuesday,Spring
2023-03-14,45,34,12.47,Yes,Tuesday,Spring
2023-03-15,4,40,337.39,Yes,Wednesday,Spring
2023-03-15,14,25,99.5,No,Wednesday,Spring
2023-03-15,24,20,297.91,No,Wednesday,Spring
2023-03-15,25,17,183.24,No,Wednesday,Spring
2023-03-15,32,18,114.83,No,Wednesday,Spring
2023-03-15,33,14,12.84,No,Wednesday,Spring
2023-03-15,38,20,479.93,No,Wednesday,Spring
2023-03-15,45,19,14.32,No,Wednesday,Spring
2023-03-15,47,25,178.77,No,Wednesday,Spring
2023-03-16,3,27,294.01,No,Thursday,Spring
2023-03-16,3,19,294.01,No,Thursday,Spring
2023-03-16,3,36,246.66,Yes,Thursday,Spring
2023-03-16,15,13,377.76,No,Thursday,Spring
2023-03-16,20,20,355.47,No,Thursday,Spring
2023-03-16,28,34,201.64,Yes,Thursday,Spring
2023-03-16,30,19,222.51,No,Thursday,Spring
2023-03-16,31,34,91.85,Yes,Thursday,Spring
2023-03-16,34,25,157.47,No,Thursday,Spring
2023-03-16,35,18,376.97,No,Thursday,Spring
2023-03-16,36,48,297.23,Yes,Thursday,Spring
2023-03-16,37,25,109.21,No,Thursday,Spring
2023-03-16,44,26,117.8,No,Thursday,Spring
2023-03-16,44,56,86.53,Yes,Thursday,Spring
2023-03-16,45,12,14.32,No,Thursday,Spring
2023-03-16,49,22,176.08,No,Thursday,Spring
2023-03-16,49,20,176.08,No,Thursday,Spring
2023-03-17,1,21,268.05,No,Friday,Spring
2023-03-17,1,15,268.05,No,Friday,Spring
2023-03-17,2,14,231.26,No,Friday,Spring
2023-03-17,9,22,307.03,No,Friday,Spring
2023-03-17,12,17,85.5,No,Friday,Spring
2023-03-17,17,20,357.85,No,Friday,Spring
2023-03-17,17,32,301.35,Yes,Friday,Spring
2023-03-17,19,21,209.85,No,Friday,Spring
2023-03-17,20,17,355.47,No,Friday,Spring
2023-03-17,23,24,319.08,No,Friday,Spring
2023-03-17,23,22,319.08,No,Friday,Spring
2023-03-17,43,20,51.67,No,Friday,Spring
2023-03-17,43,13,51.67,No,Friday,Spring
2023-03-17,43,20,51.67,No,Friday,Spring
2023-03-18,10,57,249.11,Yes,Saturday,Spring
2023-03-18,33,30,12.84,No,Saturday,Spring
2023-03-18,46,54,287.36,Yes,Saturday,Spring
2023-03-18,49,63,153.23,Yes,Saturday,Spring
2023-03-19,3,30,294.01,No,Sunday,Spring
2023-03-19,8,36,218.96,No,Sunday,Spring
2023-03-19,9,22,307.03,No,Sunday,Spring
2023-03-19,12,27,85.5,No,Sunday,Spring
2023-03-19,20,28,355.47,No,Sunday,Spring
2023-03-19,24,78,236.79,Yes,Sunday,Spring
2023-03-19,32,32,114.83,No,Sunday,Spring
2023-03-19,32,32,114.83,No,Sunday,Spring
2023-03-19,33,33,12.84,No,Sunday,Spring
2023-03-19,39,72,213.92,Yes,Sunday,Spring
2023-03-19,44,26,117.8,No,Sunday,Spring
2023-03-19,46,18,360.9,No,Sunday,Spring
2023-03-20,4,21,439.81,No,Monday,Spring
2023-03-20,6,22,231.03,No,Monday,Spring
2023-03-20,14,21,99.5,No,Monday,Spring
2023-03-20,27,24,302.7,No,Monday,Spring
2023-03-20,30,40,179.56,Yes,Monday,Spring
2023-03-20,31,16,109.11,No,Monday,Spring
2023-03-20,33,24,12.84,No,Monday,Spring
2023-03-20,33,23,12.84,No,Monday,Spring
2023-03-20,39,18,256.18,No,Monday,Spring
2023-03-20,42,16,363.99,No,Monday,Spring
2023-03-20,46,12,360.9,No,Monday,Spring
2023-03-20,48,21,395.46,No,Monday,Spring
2023-03-20,50,48,314.75,Yes,Monday,Spring
2023-03-20,50,20,411.47,No,Monday,Spring
2023-03-21,14,30,99.5,No,Tuesday,Spring
2023-03-21,34,27,157.47,No,Tuesday,Spring
2023-03-21,41,23,356.31,No,Tuesday,Spring
2023-03-21,46,19,360.9,No,Tuesday,Spring
2023-03-22,8,24,218.96,No,Wednesday,Spring
2023-03-22,9,29,307.03,No,Wednesday,Spring
2023-03-22,29,19,352.17,No,Wednesday,Spring
2023-03-22,32,18,114.83,No,Wednesday,Spring
2023-03-22,37,20,109.21,No,Wednesday,Spring
2023-03-22,42,28,276.74,Yes,Wednesday,Spring
2023-03-22,43,24,51.67,No,Wednesday,Spring
2023-03-22,46,23,360.9,No,Wednesday,Spring
2023-03-22,47,19,178.77,No,Wednesday,Spring
2023-03-23,3,8,294.01,No,Thursday,Spring
2023-03-23,8,16,218.96,No,Thursday,Spring
2023-03-23,9,17,307.03,No,Thursday,Spring
2023-03-23,18,44,23.99,Yes,Thursday,Spring
2023-03-23,20,36,291.14,Yes,Thursday,Spring
2023-03-23,22,22,399.69,No,Thursday,Spring
2023-03-23,29,17,352.17,No,Thursday,Spring
2023-03-23,30,20,222.51,No,Thursday,Spring
2023-03-23,37,24,89.62,Yes,Thursday,Spring
2023-03-23,39,40,229.19,Yes,Thursday,Spring
2023-03-23,42,31,363.99,No,Thursday,Spring
2023-03-23,47,15,178.77,No,Thursday,Spring
2023-03-23,50,12,411.47,No,Thursday,Spring
2023-03-24,15,18,377.76,No,Friday,Spring
2023-03-24,16,14,176.15,No,Friday,Spring
2023-03-24,17,22,357.85,No,Friday,Spring
2023-03-24,17,19,357.85,No,Friday,Spring
2023-03-24,25,13,183.24,No,Friday,Spring
2023-03-24,28,17,241.51,No,Friday,Spring
2023-03-24,29,18,352.17,No,Friday,Spring
2023-03-24,32,21,114.83,No,Friday,Spring
2023-03-24,36,22,399.14,No,Friday,Spring
2023-03-24,42,16,363.99,No,Friday,Spring
2023-03-25,3,38,294.01,No,Saturday,Spring
2023-03-25,10,22,283.3,No,Saturday,Spring
2023-03-25,13,66,241.84,Yes,Saturday,Spring
2023-03-25,13,48,279.08,Yes,Saturday,Spring
2023-03-25,15,26,377.76,No,Saturday,Spring
2023-03-25,19,33,209.85,No,Saturday,Spring
2023-03-25,26,28,246.4,No,Saturday,Spring
2023-03-25,27,72,231.38,Yes,Saturday,Spring
2023-03-25,27,38,302.7,No,Saturday,Spring
2023-03-25,29,39,352.17,No,Saturday,Spring
2023-03-25,31,28,109.11,No,Saturday,Spring
2023-03-25,35,32,376.97,No,Saturday,Spring
2023-03-25,37,51,96.23,Yes,Saturday,Spring
2023-03-25,41,33,356.31,No,Saturday,Spring
2023-03-25,44,72,88.1,Yes,Saturday,Spring
2023-03-25,47,20,178.77,No,Saturday,Spring
2023-03-25,48,28,395.46,No,Saturday,Spring
2023-03-26,5,27,435.2,No,Sunday,Spring
2023-03-26,5,32,435.2,No,Sunday,Spring
2023-03-26,8,21,218.96,No,Sunday,Spring
2023-03-26,12,24,85.5,No,Sunday,Spring
2023-03-26,18,27,33.45,No,Sunday,Spring
2023-03-26,21,28,121.17,No,Sunday,Spring
2023-03-26,24,38,297.91,No,Sunday,Spring
2023-03-26,30,39,222.51,No,Sunday,Spring
2023-03-26,36,32,399.14,No,Sunday,Spring
2023-03-26,42,28,363.99,No,Sunday,Spring
2023-03-27,6,21,231.03,No,Monday,Spring
2023-03-27,8,27,218.96,No,Monday,Spring
2023-03-27,10,17,283.3,No,Monday,Spring
2023-03-27,14,19,99.5,No,Monday,Spring
2023-03-27,18,20,33.45,No,Monday,Spring
2023-03-27,22,20,399.69,No,Monday,Spring
2023-03-27,39,54,229.07,Yes,Monday,Spring
2023-03-27,40,32,459.32,No,Monday,Spring
2023-03-27,42,22,363.99,No,Monday,Spring
2023-03-27,46,22,360.9,No,Monday,Spring
2023-03-27,48,22,395.46,No,Monday,Spring
2023-03-28,4,15,439.81,No,Tuesday,Spring
2023-03-28,5,19,435.2,No,Tuesday,Spring
2023-03-28,5,32,323.33,Yes,Tuesday,Spring
2023-03-28,5,20,435.2,No,Tuesday,Spring
2023-03-28,13,24,326.8,No,Tuesday,Spring
2023-03-28,15,27,377.76,No,Tuesday,Spring
2023-03-28,20,31,355.47,No,Tuesday,Spring
2023-03-28,20,19,355.47,No,Tuesday,Spring
2023-03-28,22,14,399.69,No,Tuesday,Spring
2023-03-28,26,18,246.4,No,Tuesday,Spring
2023-03-28,31,18,109.11,No,Tuesday,Spring
2023-03-28,35,28,274.46,Yes,Tuesday,Spring
2023-03-29,6,13,231.03,No,Wednesday,Spring
2023-03-29,7,25,17.53,No,Wednesday,Spring
2023-03-29,12,48,66.13,Yes,Wednesday,Spring
2023-03-29,20,23,355.47,No,Wednesday,Spring
2023-03-29,21,27,121.17,No,Wednesday,Spring
2023-03-29,24,18,297.91,No,Wednesday,Spring
2023-03-29,28,17,241.51,No,Wednesday,Spring
2023-03-29,37,22,109.21,No,Wednesday,Spring
2023-03-29,38,38,431.85,Yes,Wednesday,Spring
2023-03-29,41,19,356.31,No,Wednesday,Spring
2023-03-29,41,20,356.31,No,Wednesday,Spring
2023-03-29,41,34,260.63,Yes,Wednesday,Spring
2023-03-29,48,16,395.46,No,Wednesday,Spring
2023-03-30,13,19,326.8,No,Thursday,Spring
2023-03-30,14,42,74.7,Yes,Thursday,Spring
2023-03-30,14,26,99.5,No,Thursday,Spring
2023-03-30,19,16,209.85,No,Thursday,Spring
2023-03-30,22,27,399.69,No,Thursday,Spring
2023-03-30,44,20,117.8,No,Thursday,Spring
2023-03-30,49,40,136.58,Yes,Thursday,Spring
2023-03-30,50,18,411.47,No,Thursday,Spring
2023-03-31,1,26,218.08,Yes,Friday,Spring
2023-03-31,4,12,439.81,No,Friday,Spring
2023-03-31,7,28,17.53,No,Friday,Spring
2023-03-31,10,16,283.3,No,Friday,Spring
2023-03-31,16,24,176.15,No,Friday,Spring
2023-03-31,17,24,357.85,No,Friday,Spring
2023-03-31,18,17,33.45,No,Friday,Spring
2023-03-31,19,34,186.13,Yes,Friday,Spring
2023-03-31,23,17,319.08,No,Friday,Spring
2023-03-31,27,30,227.42,Yes,Friday,Spring
2023-03-31,33,8,12.84,No,Friday,Spring
2023-03-31,34,56,128.44,Yes,Friday,Spring
2023-03-31,38,14,479.93,No,Friday,Spring
2023-03-31,40,23,459.32,No,Friday,Spring
2023-03-31,41,21,356.31,No,Friday,Spring
2023-03-31,43,23,51.67,No,Friday,Spring
2023-03-31,44,14,117.8,No,Friday,Spring
2023-04-01,8,42,218.96,No,Saturday,Spring
2023-04-01,15,22,377.76,No,Saturday,Spring
2023-04-01,16,27,176.15,No,Saturday,Spring
2023-04-01,18,90,23.47,Yes,Saturday,Spring
2023-04-01,30,30,222.51,No,Saturday,Spring
2023-04-01,43,28,51.67,No,Saturday,Spring
2023-04-02,4,21,439.81,No,Sunday,Spring
2023-04-02,11,21,329.15,No,Sunday,Spring
2023-04-02,14,26,99.5,No,Sunday,Spring
2023-04-02,16,42,176.15,No,Sunday,Spring
2023-04-02,17,36,357.85,No,Sunday,Spring
2023-04-02,21,33,121.17,No,Sunday,Spring
2023-04-02,21,24,121.17,No,Sunday,Spring
2023-04-02,23,36,319.08,No,Sunday,Spring
2023-04-02,26,34,246.4,No,Sunday,Spring
2023-04-02,41,22,356.31,No,Sunday,Spring
2023-04-02,47,32,178.77,No,Sunday,Spring
2023-04-02,49,40,176.08,No,Sunday,Spring
2023-04-03,1,20,268.05,No,Monday,Spring
2023-04-03,2,38,197.25,Yes,Monday,Spring
2023-04-03,4,20,439.81,No,Monday,Spring
2023-04-03,11,19,329.15,No,Monday,Spring
2023-04-03,13,16,326.8,No,Monday,Spring
2023-04-03,15,18,377.76,No,Monday,Spring
2023-04-03,31,20,109.11,No,Monday,Spring
2023-04-03,37,20,109.21,No,Monday,Spring
2023-04-03,40,20,459.32,No,Monday,Spring
2023-04-03,42,19,363.99,No,Monday,Spring
2023-04-03,43,18,51.67,No,Monday,Spring
2023-04-03,48,22,395.46,No,Monday,Spring
2023-04-03,48,26,395.46,No,Monday,Spring
2023-04-03,50,28,363.87,Yes,Monday,Spring
2023-04-04,6,17,231.03,No,Tuesday,Spring
2023-04-04,13,21,326.8,No,Tuesday,Spring
2023-04-04,14,16,99.5,No,Tuesday,Spring
2023-04-04,22,21,399.69,No,Tuesday,Spring
2023-04-04,45,15,14.32,No,Tuesday,Spring
2023-04-05,6,17,231.03,No,Wednesday,Spring
2023-04-05,18,15,33.45,No,Wednesday,Spring
2023-04-05,26,38,204.37,Yes,Wednesday,Spring
2023-04-05,28,20,241.51,No,Wednesday,Spring
2023-04-05,30,21,222.51,No,Wednesday,Spring
2023-04-05,36,13,399.14,No,Wednesday,Spring
2023-04-05,42,36,326.96,Yes,Wednesday,Spring
2023-04-05,44,44,98.63,Yes,Wednesday,Spring
2023-04-05,46,24,360.9,No,Wednesday,Spring
2023-04-06,4,28,310.84,Yes,Thursday,Spring
2023-04-06,9,19,307.03,No,Thursday,Spring
2023-04-06,19,21,209.85,No,Thursday,Spring
2023-04-06,20,17,355.47,No,Thursday,Spring
2023-04-06,29,17,352.17,No,Thursday,Spring
2023-04-06,33,21,12.84,No,Thursday,Spring
2023-04-06,38,21,479.93,No,Thursday,Spring
2023-04-06,39,16,256.18,No,Thursday,Spring
2023-04-06,39,36,218.9,Yes,Thursday,Spring
2023-04-06,42,22,363.99,No,Thursday,Spring
2023-04-06,46,10,360.9,No,Thursday,Spring
2023-04-06,49,17,176.08,No,Thursday,Spring
2023-04-07,6,14,231.03,No,Friday,Spring
2023-04-07,8,24,218.96,No,Friday,Spring
2023-04-07,14,14,99.5,No,Friday,Spring
2023-04-07,22,40,283.65,Yes,Friday,Spring
2023-04-07,26,20,246.4,No,Friday,Spring
2023-04-07,28,21,241.51,No,Friday,Spring
2023-04-07,31,17,109.11,No,Friday,Spring
2023-04-07,39,13,256.18,No,Friday,Spring
2023-04-07,39,16,256.18,No,Friday,Spring
2023-04-07,48,21,395.46,No,Friday,Spring
2023-04-08,1,33,268.05,No,Saturday,Spring
2023-04-08,1,69,230.14,Yes,Saturday,Spring
2023-04-08,2,26,231.26,No,Saturday,Spring
2023-04-08,6,18,231.03,No,Saturday,Spring
2023-04-08,19,32,209.85,No,Saturday,Spring
2023-04-08,31,27,109.11,No,Saturday,Spring
2023-04-08,40,42,459.32,No,Saturday,Spring
2023-04-08,45,22,14.32,No,Saturday,Spring
2023-04-08,46,26,360.9,No,Saturday,Spring
2023-04-09,1,28,268.05,No,Sunday,Spring
2023-04-09,1,21,268.05,No,Sunday,Spring
2023-04-09,2,26,231.26,No,Sunday,Spring
2023-04-09,4,48,378.16,Yes,Sunday,Spring
2023-04-09,9,27,307.03,No,Sunday,Spring
2023-04-09,19,26,209.85,No,Sunday,Spring
2023-04-09,19,33,209.85,No,Sunday,Spring
2023-04-09,23,32,319.08,No,Sunday,Spring
2023-04-09,25,38,183.24,No,Sunday,Spring
2023-04-09,31,27,109.11,No,Sunday,Spring
2023-04-09,31,21,109.11,No,Sunday,Spring
2023-04-09,32,39,114.83,No,Sunday,Spring
2023-04-09,34,38,157.47,No,Sunday,Spring
2023-04-09,36,34,399.14,No,Sunday,Spring
2023-04-09,37,28,109.21,No,Sunday,Spring
2023-04-09,37,26,109.21,No,Sunday,Spring
2023-04-10,18,15,33.45,No,Monday,Spring
2023-04-10,21,42,106.13,Yes,Monday,Spring
